"locid"	"location"	"shortame"	"city"	"state"	"country"	"insttype"	"lon"	"lat"	"url"	"DUNS_NUMBER"	"bad"
"10153"	"Calle del Clero"	"Calle del Clero"	\N	\N	"Italy"	"0"	\N	\N	\N	\N	"0"
"10154"	"Politecnico di Bari"	"Politecnico di Bari"	\N	\N	"Italy"	"0"	\N	\N	\N	\N	"0"
"10155"	"via Orabona"	"via Orabona"	\N	\N	"Italy"	"0"	\N	\N	\N	\N	"0"
"10156"	"University of Calabria"	"University of Calabria"	\N	\N	"Italy"	"0"	\N	\N	\N	\N	"0"
"10157"	"IDIBELL-Catalan Institute of Oncology"	"IDIBELL-Catalan Institute of Oncology"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10158"	"Department of Computer Science &#8211; University of Bari"	"Department of Computer Science &#8211; University of Bari"	\N	\N	"Italy"	"0"	\N	\N	\N	\N	"0"
"10159"	"Universit&#233; Claude Bernard &#8211; Lyon 1"	"Universit&#233; Claude Bernard &#8211; Lyon 1"	\N	\N	"France"	"0"	\N	\N	\N	\N	"0"
"10160"	"de Robotique et de Micro&#233;lectronique de Montpellier"	"de Robotique et de Micro&#233;lectronique de Montpellier"	\N	\N	"France"	"0"	\N	\N	\N	\N	"0"
"10161"	"Biomedical Centre"	"Biomedical Centre"	\N	\N	"Sweden"	"0"	\N	\N	\N	\N	"0"
"10162"	"Department of Biochemistry and Molecular Biology E. Quagliariello &#8211; Bari"	"Department of Biochemistry and Molecular Biology E. Quagliariello &#8211; Bari"	\N	\N	"Italy"	"0"	\N	\N	\N	\N	"0"
"10163"	"Martonv&#225;s&#225;r"	"Martonv&#225;s&#225;r"	\N	\N	"Hungary"	"0"	\N	\N	\N	\N	"0"
"10164"	"Agricultural Biotechnology Center"	"Agricultural Biotechnology Center"	\N	\N	"Hungary"	"0"	\N	\N	\N	\N	"0"
"10165"	"German Cancer Research Center (DKFZ) Im Neuenheimer Feld 580"	"German Cancer Research Center (DKFZ) Im Neuenheimer Feld 580"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10166"	"G&#233;nopode-UNIL"	"G&#233;nopode-UNIL"	\N	\N	"Switzerland"	"0"	\N	\N	\N	\N	"0"
"10167"	"Sch&#252;tzenstrasse 15"	"Sch&#252;tzenstrasse 15"	\N	\N	"Switzerland"	"0"	\N	\N	\N	\N	"0"
"10168"	"Hinxton"	"Hinxton"	\N	\N	"UK"	"0"	\N	\N	\N	\N	"0"
"10169"	"National Laboratory of Plant Genetic Engineering and Protein Engineering"	"National Laboratory of Plant Genetic Engineering and Protein Engineering"	\N	\N	"PR China"	"0"	\N	\N	\N	\N	"0"
"10170"	"Institute of Botany"	"Institute of Botany"	\N	\N	"PR China"	"0"	\N	\N	\N	\N	"0"
"10171"	"Centro de Investigaciones Pr&#237;ncipe Felipe"	"Centro de Investigaciones Pr&#237;ncipe Felipe"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10172"	"Universidad Polit&#233;cnica of Valencia"	"Universidad Polit&#233;cnica of Valencia"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10173"	"Predictive Physiology and Medicine Inc. Bloomington"	"Predictive Physiology and Medicine Inc. Bloomington"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10174"	"University of Tennessee Clinical and Translational Science Institute"	"University of Tennessee Clinical and Translational Science Institute"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10175"	"Naval Medical Center at Portsmouth"	"Naval Medical Center at Portsmouth"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10176"	"Veterans Affairs Medical Center"	"Veterans Affairs Medical Center"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10177"	"University of Tennessee Health Science Center and Research Service"	"University of Tennessee Health Science Center and Research Service"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"1034"
"10178"	"St. Louis"	"St. Louis"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10179"	"University of Kentucky Campus"	"University of Kentucky Campus"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10180"	"MSA University"	"MSA University"	\N	\N	"Egypt"	"0"	\N	\N	\N	\N	"0"
"10181"	"Universidad Nacional Aut&#243;noma de M&#233;xico"	"Universidad Nacional Aut&#243;noma de M&#233;xico"	\N	\N	"Mexico"	"0"	\N	\N	\N	\N	"0"
"10182"	"Spanish National Cancer Research Centre"	"Spanish National Cancer Research Centre"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10183"	"Centre d'Innovaci&#243;"	"Centre d'Innovaci&#243;"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10184"	"the State University of New Jersey"	"the State University of New Jersey"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10185"	"Universitat Pompeu Fabra. Barcelona Biomedical Research Park (PRBB) C/Dr. Aiguader"	"Universitat Pompeu Fabra. Barcelona Biomedical Research Park (PRBB) C/Dr. Aiguader"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10186"	"Institute of Genomics and Integrative Biology"	"Institute of Genomics and Integrative Biology"	\N	\N	"India"	"0"	\N	\N	\N	\N	"0"
"10187"	"August-Thienemann-Str. 2"	"August-Thienemann-Str. 2"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10188"	"Centre for Cellular and Molecular Biology"	"Centre for Cellular and Molecular Biology"	\N	\N	"India"	"0"	\N	\N	\N	\N	"0"
"10189"	"Harvard-MIT Division of Health Sciences and Technology"	"Harvard-MIT Division of Health Sciences and Technology"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10190"	"Brigham &amp; Women's Hospital"	"Brigham &amp; Women's Hospital"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10191"	"IDEAS Center"	"IDEAS Center"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10192"	"Pepperell"	"Pepperell"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10193"	"24 Frank Lloyd Wright Dr."	"24 Frank Lloyd Wright Dr."	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10194"	"The University of Texas at San Antonio"	"The University of Texas at San Antonio"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10195"	"345 Scarborough Road"	"345 Scarborough Road"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10196"	"MS 99/4618"	"MS 99/4618"	\N	\N	"98052 USA"	"0"	\N	\N	\N	\N	"0"
"10197"	"10100 Hopkins Dr."	"10100 Hopkins Dr."	\N	\N	"92093-0743 USA"	"0"	\N	\N	\N	\N	"0"
"10198"	"Department of Cell Biology"	"Department of Cell Biology"	\N	\N	"Poland"	"0"	\N	\N	\N	\N	"0"
"10199"	"Faculty of Mathematics"	"Faculty of Mathematics"	\N	\N	"Poland"	"0"	\N	\N	\N	\N	"0"
"10200"	"Institute of Information Technology"	"Institute of Information Technology"	\N	\N	"Canada"	"0"	\N	\N	\N	\N	"0"
"10201"	"Autonomous University of Barcelona"	"Autonomous University of Barcelona"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10202"	"Biomateriales y Nanomedicina (CIBER-BBN)"	"Biomateriales y Nanomedicina (CIBER-BBN)"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10203"	"Se-Ah Venture Tower"	"Se-Ah Venture Tower"	\N	\N	"Korea"	"0"	\N	\N	\N	\N	"0"
"10204"	"Shanghai"	"Shanghai"	\N	\N	"China"	"0"	\N	\N	\N	\N	"0"
"10205"	"Oncology Research Unit"	"Oncology Research Unit"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10206"	"Division of Computational Bioscience"	"Division of Computational Bioscience"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10207"	"Ludwig-Maximilians Universit&#228;t M&#252;nchen"	"Ludwig-Maximilians Universit&#228;t M&#252;nchen"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"2343"
"10208"	"Universit&#228;t zu L&#252;beck"	"Universit&#228;t zu L&#252;beck"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10209"	"National Changhua University of Education"	"National Changhua University of Education"	\N	\N	"Taiwan"	"0"	\N	\N	\N	\N	"0"
"10210"	"Department of Pediatric Oncology"	"Department of Pediatric Oncology"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10211"	"1-7-22 Suehiro-cho"	"1-7-22 Suehiro-cho"	\N	\N	"Japan"	"0"	\N	\N	\N	\N	"0"
"10212"	"Tokyo University of Agriculture and Technology"	"Tokyo University of Agriculture and Technology"	\N	\N	"Japan"	"0"	\N	\N	\N	\N	"0"
"10213"	"Information Engineering and Computer Science Department"	"Information Engineering and Computer Science Department"	\N	\N	"Italy"	"0"	\N	\N	\N	\N	"0"
"10214"	"Ecole d'ing&#233;nieurs de Fribourg"	"Ecole d'ing&#233;nieurs de Fribourg"	\N	\N	"Switzerland"	"0"	\N	\N	\N	\N	"0"
"10215"	"Instituto de Bioci&#234;ncias"	"Instituto de Bioci&#234;ncias"	\N	\N	"Brasil"	"0"	\N	\N	\N	\N	"0"
"10216"	"UNESP/IBILCE"	"UNESP/IBILCE"	\N	\N	"Brasil"	"0"	\N	\N	\N	\N	"0"
"10217"	"UNIFAL"	"UNIFAL"	\N	\N	"Brasil"	"0"	\N	\N	\N	\N	"0"
"10218"	"Carnegie Institution for Science"	"Carnegie Institution for Science"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10219"	"University of T&#252;bingen"	"University of T&#252;bingen"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10220"	"Institute for Medical Image Computing"	"Institute for Medical Image Computing"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10221"	"German Heart Institute"	"German Heart Institute"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10222"	"Panjab University"	"Panjab University"	\N	\N	"India"	"0"	\N	\N	\N	\N	"0"
"10223"	"Environmental Health Science and Research Bureau"	"Environmental Health Science and Research Bureau"	\N	\N	"Canada"	"0"	\N	\N	\N	\N	"0"
"10225"	"Chung Shan Medical University"	"Chung Shan Medical University"	\N	\N	"ROC"	"0"	\N	\N	\N	\N	"0"
"10226"	"Providence University"	"Providence University"	\N	\N	"ROC"	"0"	\N	\N	\N	\N	"0"
"10227"	"National Tsing Hua University"	"National Tsing Hua University"	\N	\N	"ROC"	"0"	\N	\N	\N	\N	"0"
"10228"	"Universidad de Salamanca"	"Universidad de Salamanca"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10229"	"Consejo Superior de Investigaciones Cient&#237;ficas (CSIC)/Universidad de Salamanca"	"Consejo Superior de Investigaciones Cient&#237;ficas (CSIC)/Universidad de Salamanca"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10230"	"Sanford-Burnham Medical Research Institute"	"Sanford-Burnham Medical Research Institute"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10231"	"Bioinformatics"	"Bioinformatics"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10232"	"Genetics and Biotechnology"	"Genetics and Biotechnology"	\N	\N	"Greece"	"0"	\N	\N	\N	\N	"0"
"10233"	"National Institute of Genetics 1111 Yata"	"National Institute of Genetics 1111 Yata"	\N	\N	"Japan"	"0"	\N	\N	\N	\N	"0"
"10234"	"Beijing Institute of Health Administration and Medical Information"	"Beijing Institute of Health Administration and Medical Information"	\N	\N	"PR China"	"0"	\N	\N	\N	\N	"0"
"10235"	"Centre for Computational Biology"	"Centre for Computational Biology"	\N	\N	"France"	"0"	\N	\N	\N	\N	"0"
"10236"	"Saint Vincent College"	"Saint Vincent College"	\N	\N	"PA 15650 USA"	"0"	\N	\N	\N	\N	"0"
"10237"	"University of Brescia"	"University of Brescia"	\N	\N	"Italy"	"0"	\N	\N	\N	\N	"0"
"10238"	"Weinberg 3"	"Weinberg 3"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10239"	"Martin-Luther-Universit&#228;t"	"Martin-Luther-Universit&#228;t"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10240"	"Leibniz Institute of Plant Genetics and Crop Plant Research (IPK)"	"Leibniz Institute of Plant Genetics and Crop Plant Research (IPK)"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10241"	"Martin Luther University Halle-Wittenberg"	"Martin Luther University Halle-Wittenberg"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10242"	"Genome Institute of Singapore"	"Genome Institute of Singapore"	\N	\N	"Singapore"	"0"	\N	\N	\N	\N	"0"
"10243"	"U780"	"U780"	\N	\N	"F-94807 France"	"0"	\N	\N	\N	\N	"0"
"10244"	"University of the Witwatersrand and National Health Laboratory Service"	"University of the Witwatersrand and National Health Laboratory Service"	\N	\N	"South Africa"	"0"	\N	\N	\N	\N	"0"
"10245"	"University of the Witwatersrand"	"University of the Witwatersrand"	\N	\N	"South Africa"	"0"	\N	\N	\N	\N	"0"
"10246"	"National Center of Biotechnology (CNB-CSIC)"	"National Center of Biotechnology (CNB-CSIC)"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10247"	"Molenstraat 110"	"Molenstraat 110"	\N	\N	"The Netherlands"	"0"	\N	\N	\N	\N	"0"
"10248"	"University of Applied Sciences of Gelsenkirchen"	"University of Applied Sciences of Gelsenkirchen"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10249"	"Research Resources Branch"	"Research Resources Branch"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10250"	"Georgetown University School of Medicine"	"Georgetown University School of Medicine"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10251"	"Soochow University"	"Soochow University"	\N	\N	"China"	"0"	\N	\N	\N	\N	"0"
"10252"	"Inc."	"Inc."	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10253"	"University of South Carolina Columbia"	"University of South Carolina Columbia"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10254"	"Facult&#233;s Universitaires Notre-Dame de la Paix (F.U.N.D.P.)"	"Facult&#233;s Universitaires Notre-Dame de la Paix (F.U.N.D.P.)"	\N	\N	"Belgium"	"0"	\N	\N	\N	\N	"0"
"10255"	"Albuquerque"	"Albuquerque"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10256"	"Kaohsiung Medical University"	"Kaohsiung Medical University"	\N	\N	"Taiwan"	"0"	\N	\N	\N	\N	"0"
"10257"	"National Kaohsiung University of Applied Sciences"	"National Kaohsiung University of Applied Sciences"	\N	\N	"Taiwan"	"0"	\N	\N	\N	\N	"0"
"10258"	"I-Shou University"	"I-Shou University"	\N	\N	"Taiwan"	"0"	\N	\N	\N	\N	"0"
"10259"	"LIMOS - Blaise Pascal University - Clermont University"	"LIMOS - Blaise Pascal University - Clermont University"	\N	\N	"France"	"0"	\N	\N	\N	\N	"0"
"10260"	"URPAH - FST - University of Tunis El Manar"	"URPAH - FST - University of Tunis El Manar"	\N	\N	"Tunisia"	"0"	\N	\N	\N	\N	"0"
"10261"	"University of Maribor"	"University of Maribor"	\N	\N	"Slovenia"	"0"	\N	\N	\N	\N	"0"
"10262"	"Anatomy and Genetics"	"Anatomy and Genetics"	\N	\N	"UK"	"0"	\N	\N	\N	\N	"0"
"10263"	"Oxford University Computing Laboratory"	"Oxford University Computing Laboratory"	\N	\N	"UK"	"0"	\N	\N	\N	\N	"228"
"10264"	"Anhui University of Technology"	"Anhui University of Technology"	\N	\N	"China"	"0"	\N	\N	\N	\N	"0"
"10265"	"Div Signaling and Functional Genomics and University of Heidelberg"	"Div Signaling and Functional Genomics and University of Heidelberg"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10266"	"Universit&#224; degli Studi di Urbino Carlo Bo"	"Universit&#224; degli Studi di Urbino Carlo Bo"	\N	\N	"Italy"	"0"	\N	\N	\N	\N	"0"
"10267"	"University of California San Diego"	"University of California San Diego"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"317"
"10268"	"Lund University Hospital"	"Lund University Hospital"	\N	\N	"Sweden"	"0"	\N	\N	\N	\N	"0"
"10269"	"Shanghai Institute of Organic Chemistry"	"Shanghai Institute of Organic Chemistry"	\N	\N	"PR China"	"0"	\N	\N	\N	\N	"0"
"10270"	"Ludwig-Maximilians-University of Munich"	"Ludwig-Maximilians-University of Munich"	""	""	"Germany"	"0"	"11.58043"	"48.150806"	""	\N	"1"
"10271"	"La Sapienza University of Rome"	"La Sapienza University of Rome"	\N	\N	"Italy"	"0"	\N	\N	\N	\N	"0"
"10272"	"Institute of Microbiology and Genetics"	"Institute of Microbiology and Genetics"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10273"	"Jo&#382;ef Stefan Institute"	"Jo&#382;ef Stefan Institute"	\N	\N	"Slovenia"	"0"	\N	\N	\N	\N	"0"
"10274"	"Corrensstr. 3"	"Corrensstr. 3"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10275"	"Brenneckestr. 6"	"Brenneckestr. 6"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10276"	"Department of Radiology"	"Department of Radiology"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10277"	"The Methodist Hospital Research Institute"	"The Methodist Hospital Research Institute"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10278"	"Department of Biological Engineering"	"Department of Biological Engineering"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10279"	"Biotechnology Center TU Dresden"	"Biotechnology Center TU Dresden"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10280"	"Leuvensesteenweg 13"	"Leuvensesteenweg 13"	\N	\N	"Belgium"	"0"	\N	\N	\N	\N	"0"
"10281"	"Vautierstraat 29"	"Vautierstraat 29"	\N	\N	"Belgium"	"0"	\N	\N	\N	\N	"0"
"10282"	"University Leipzig"	"University Leipzig"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10283"	"Libing Rd. 151"	"Libing Rd. 151"	\N	\N	"China"	"0"	\N	\N	\N	\N	"0"
"10284"	"RIKEN Plant Science Center"	"RIKEN Plant Science Center"	\N	\N	"Japan"	"0"	\N	\N	\N	\N	"0"
"10285"	"Albert-Ludwigs-University Freiburg"	"Albert-Ludwigs-University Freiburg"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10286"	"Leibniz Institute for Age Research - Fritz Lipmann Institute"	"Leibniz Institute for Age Research - Fritz Lipmann Institute"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10287"	"Hans-Kn&#246;ll-Institute"	"Hans-Kn&#246;ll-Institute"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10288"	"University Hospital Schleswig-Holstein"	"University Hospital Schleswig-Holstein"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10289"	"Prince of Songkla University"	"Prince of Songkla University"	\N	\N	"Thailand"	"0"	\N	\N	\N	\N	"0"
"10290"	"Faculty of Medicine"	"Faculty of Medicine"	\N	\N	"Thailand"	"0"	\N	\N	\N	\N	"0"
"10291"	"Zhejiang-California Nanosystems Institute (ZCNI) of Zhejiang University"	"Zhejiang-California Nanosystems Institute (ZCNI) of Zhejiang University"	\N	\N	"China"	"0"	\N	\N	\N	\N	"0"
"10292"	"Zhejiang University Yuquan Campus"	"Zhejiang University Yuquan Campus"	\N	\N	"China"	"0"	\N	\N	\N	\N	"0"
"10293"	"Cancer Research Center (CiC-IBMCC"	"Cancer Research Center (CiC-IBMCC"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10294"	"Universit&#233; Montpellier 2"	"Universit&#233; Montpellier 2"	\N	\N	"France"	"0"	\N	\N	\N	\N	"0"
"10295"	"Halchtersche Strasse 33"	"Halchtersche Strasse 33"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10296"	"500"	"500"	\N	\N	"Canada"	"0"	\N	\N	\N	\N	"0"
"10297"	"Universit&#233; de Montr&#233;al"	"Universit&#233; de Montr&#233;al"	\N	\N	"Canada"	"0"	\N	\N	\N	\N	"5588"
"10298"	"Research Development &amp; Engineering"	"Research Development &amp; Engineering"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10299"	"University of Hawai'i at M&#226;noa"	"University of Hawai'i at M&#226;noa"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10300"	"Ihnestrasse 63-73"	"Ihnestrasse 63-73"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10301"	"Poznan University of Technology"	"Poznan University of Technology"	\N	\N	"Poland"	"0"	\N	\N	\N	\N	"0"
"10302"	"Optimisation and Planning Group"	"Optimisation and Planning Group"	\N	\N	"UK"	"0"	\N	\N	\N	\N	"0"
"10303"	"Tokyo University of Science"	"Tokyo University of Science"	\N	\N	"Japan"	"0"	\N	\N	\N	\N	"0"
"10304"	"2-45 Aomi"	"2-45 Aomi"	\N	\N	"Japan"	"0"	\N	\N	\N	\N	"0"
"10305"	"Advanced Industrial Science and Technology"	"Advanced Industrial Science and Technology"	\N	\N	"Japan"	"0"	\N	\N	\N	\N	"0"
"10306"	"iRCM-CEA"	"iRCM-CEA"	\N	\N	"France"	"0"	\N	\N	\N	\N	"0"
"10307"	"Bioinformatics and Genomics Programme"	"Bioinformatics and Genomics Programme"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10308"	"1441 N. 34th Street"	"1441 N. 34th Street"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10309"	"ETH Z&#252;rich"	"ETH Z&#252;rich"	\N	\N	"Switzerland"	"0"	\N	\N	\N	\N	"3"
"10310"	"Technische Universit&#228;t Darmstadt"	"Technische Universit&#228;t Darmstadt"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10311"	"(CSIC-UAM)"	"(CSIC-UAM)"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10312"	"Teva Branded Pharmaceutical Products R&amp;D"	"Teva Branded Pharmaceutical Products R&amp;D"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10313"	"Proctor and Gamble"	"Proctor and Gamble"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10314"	"Pfotenhauerstr. 108"	"Pfotenhauerstr. 108"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10315"	"BIOTEC TU Dresden"	"BIOTEC TU Dresden"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10316"	"Malm&#246; University Hospital"	"Malm&#246; University Hospital"	\N	\N	"Sweden"	"0"	\N	\N	\N	\N	"0"
"10317"	"Presidency College"	"Presidency College"	\N	\N	"India"	"0"	\N	\N	\N	\N	"0"
"10318"	"Pontificia Universidad Cat&#243;lica de Chile"	"Pontificia Universidad Cat&#243;lica de Chile"	\N	\N	"Chile"	"0"	\N	\N	\N	\N	"0"
"10319"	"Institut de Recerca de l'Hospital Universitari Vall d'Hebr&#243;n (UAB)"	"Institut de Recerca de l'Hospital Universitari Vall d'Hebr&#243;n (UAB)"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10320"	"Hospital Clinic i Provincial de Barcelona"	"Hospital Clinic i Provincial de Barcelona"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10321"	"Hospital Universitario Central de Asturias"	"Hospital Universitario Central de Asturias"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10322"	"Hospital Universitario La Paz"	"Hospital Universitario La Paz"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10323"	"Hospital Universitario de Guadalajara"	"Hospital Universitario de Guadalajara"	\N	\N	"Spain"	"0"	\N	\N	\N	\N	"0"
"10324"	"Ghent University Hospital"	"Ghent University Hospital"	\N	\N	"Belgium"	"0"	\N	\N	\N	\N	"5723"
"10325"	"Research Institute for the Biology of Farm Animals"	"Research Institute for the Biology of Farm Animals"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10326"	"Institute for Biochemistry and Biology at the University of Potsdam"	"Institute for Biochemistry and Biology at the University of Potsdam"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10327"	"University of Stellenbosch"	"University of Stellenbosch"	\N	\N	"South Africa"	"0"	\N	\N	\N	\N	"0"
"10328"	"Max-Planck-Institute for Infection Biology"	"Max-Planck-Institute for Infection Biology"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10329"	"New York"	"New York"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10330"	"Renmin University"	"Renmin University"	\N	\N	"China"	"0"	\N	\N	\N	\N	"0"
"10331"	"Fu Jen Catholic University"	"Fu Jen Catholic University"	\N	\N	"Taipei Hsien R.O.C"	"0"	\N	\N	\N	\N	"0"
"10332"	"Physical"	"Physical"	\N	\N	"Bangladesh"	"0"	\N	\N	\N	\N	"0"
"10333"	"Erasmus University Medical Center"	"Erasmus University Medical Center"	\N	\N	"the Netherlands"	"0"	\N	\N	\N	\N	"2480"
"10334"	"TU Dortmund University"	"TU Dortmund University"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10335"	"Johannes Gutenberg University"	"Johannes Gutenberg University"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10336"	"Siemens Healthcare Diagnostics Products GmbH"	"Siemens Healthcare Diagnostics Products GmbH"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10337"	"University of Geneva Medical School"	"University of Geneva Medical School"	\N	\N	"Switzerland"	"0"	\N	\N	\N	\N	"0"
"10338"	"Ihnestr. 63-73"	"Ihnestr. 63-73"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10339"	"1300 York Ave"	"1300 York Ave"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10340"	"Universit&#228;t Bonn; An der Immenburg 1"	"Universit&#228;t Bonn; An der Immenburg 1"	\N	\N	"Germany"	"0"	\N	\N	\N	\N	"0"
"10341"	"Kogle All&#233; 6"	"Kogle All&#233; 6"	\N	\N	"Denmark"	"0"	\N	\N	\N	\N	"0"
"10342"	"Shanghai Maritime University"	"Shanghai Maritime University"	\N	\N	"PR China"	"0"	\N	\N	\N	\N	"0"
"10343"	"San Diego"	"San Diego"	\N	\N	"USA"	"0"	\N	\N	\N	\N	"0"
"10344"	"Institute of Biochemistry"	"Institute of Biochemistry"	\N	\N	"Switzerland"	"0"	\N	\N	\N	\N	"0"
"10345"	"University of California at Los Angeles School of Dentistry and Dental Research Institute"	"University of California at Los Angeles School of Dentistry and Dental Research Institute"	\N	\N	"CA 90095-1668 USA"	"0"	\N	\N	\N	\N	"0"
"10346"	"Chang Gung Memorial Hospital"	"Chang Gung Memorial Hospital"	\N	\N	"ROC"	"0"	\N	\N	\N	\N	"0"
"10347"	"Jiangnan University"	"Jiangnan University"	\N	\N	"China"	"0"	\N	\N	\N	\N	"0"
"10348"	"Institute of Biomedical Chemistry of the Russian Academy of Medical Sciences"	"Institute of Biomedical Chemistry of the Russian Academy of Medical Sciences"	\N	\N	"Russia"	"0"	\N	\N	\N	\N	"0"
"10349"	"School of Information Systems"	"School of Information Systems"	\N	\N	"UK"	"0"	\N	\N	\N	\N	"0"
